"","Long_sample_name","Experiment","Day","Group","Mouse","sensor","bc","reads_none","reads_spec","fabR_normalisation_factor_none","fabR_normalisation_factor_spec","none","spec","odds_ratio"
"771","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_oxytoca_TCS1",52,621,753,4493,7142.00000000001,0.138215001112842,0.10543265191823,0.762816272252186
"772","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS4",53,600,884,4493,7142.00000000001,0.133541063877142,0.123774852982358,0.926867357416223
"773","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,54,523,835,4493,7142.00000000001,0.116403294012909,0.116914029683562,1.00438763932743
"774","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","S_enterica_TCS_ttrSRRIG",55,888,1204,4493,7142.00000000001,0.19764077453817,0.168580229627555,0.852962805987168
"775","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",56,549,790,4493,7142.00000000001,0.122190073447585,0.110613273592831,0.905255807381767
"776","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","S_enterica_TCS3",57,1308,0,4493,7142.00000000001,0.29111951925217,0,0
"777","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",58,484,883,4493,7142.00000000001,0.107723124860895,0.123634836180342,1.14770933669065
"778","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,59,1295,2,4493,7142.00000000001,0.288226129534832,0.000280033604032484,0.000971576048585289
"779","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",60,371,919,4493,7142.00000000001,0.0825728911640329,0.128675441052926,1.55832548962479
"780","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_oxytoca_TCS1",61,575,635,4493,7142.00000000001,0.127976852882261,0.0889106692803136,0.694740238393824
"781","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS5",62,503,724,4493,7142.00000000001,0.111951925217004,0.101372164659759,0.905497287905164
"782","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS11",63,463,847,4493,7142.00000000001,0.103049187625195,0.118594231307757,1.15085071547679
"783","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",64,399,846,4493,7142.00000000001,0.0888048074782996,0.118454214505741,1.33387164354459
"784","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","S_enterica_TCS1",65,1233,0,4493,7142.00000000001,0.274426886267527,0,0
"785","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,66,441,806,4493,7142.00000000001,0.0981526819496995,0.112853542425091,1.14977543336946
"786","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS2",67,502,655,4493,7142.00000000001,0.111729356777209,0.0917110053206384,0.820831766744279
"787","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS10",68,1143,0,4493,7142.00000000001,0.254395726685956,0,0
"788","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",69,440,683,4493,7142.00000000001,0.0979301135099043,0.0956314757770932,0.976527774241999
"789","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_producta_TCS6",70,1066,47,4493,7142.00000000001,0.237257956821723,0.00658078969476337,0.0277368556271781
"790","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS5",71,397,712,4493,7142.00000000001,0.0883596705987091,0.0996919630355642,1.12825186377529
"791","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","torC23",72,980,0,4493,7142.00000000001,0.218117070999332,0,0
"792","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","ynfE15",73,1013,0,4493,7142.00000000001,0.225461829512575,0,0
"793","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",74,879,151,4493,7142.00000000001,0.195637658580013,0.0211425371044525,0.108069873959392
"794","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS4",75,1150,0,4493,7142.00000000001,0.255953705764523,0,0
"795","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_oxytoca_TCS1",76,434,605,4493,7142.00000000001,0.0965947028711329,0.0847101652198263,0.876964913208939
"796","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS2",77,346,737,4493,7142.00000000001,0.077008680169152,0.10319238308597,1.34000976070886
"797","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS9",78,624,543,4493,7142.00000000001,0.138882706432228,0.0760291234948193,0.547434057471512
"798","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","yeaR23",79,722,553,4493,7142.00000000001,0.160694413532161,0.0774292915149817,0.481841837641015
"799","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS7",80,619,780,4493,7142.00000000001,0.137769864233252,0.109213105572669,0.792721297799677
"800","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,81,916,3,4493,7142.00000000001,0.203872690852437,0.000420050406048725,0.00206035641307524
"801","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS6",82,856,2,4493,7142.00000000001,0.190518584464723,0.000280033604032484,0.00146984927910975
"802","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS7",83,326,619,4493,7142.00000000001,0.0725573113732473,0.0866704004480537,1.19450953746351
"803","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS5",84,320,531,4493,7142.00000000001,0.0712219007344758,0.0743489218706244,1.04390533113974
"804","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",85,314,595,4493,7142.00000000001,0.0698864900957044,0.0833099971996639,1.19207585164997
"805","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","S_enterica_TCS_ttrSRRIG",86,568,759,4493,7142.00000000001,0.126418873803695,0.106272752730328,0.840639926086904
"806","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS10",87,935,0,4493,7142.00000000001,0.208101491208547,0,0
"807","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",88,355,592,4493,7142.00000000001,0.0790117961273091,0.0828899467936152,1.04908318575694
"808","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",89,754,39,4493,7142.00000000001,0.167816603605609,0.00546065527863343,0.0325394219720159
"809","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",90,342,507,4493,7142.00000000001,0.0761184064099711,0.0709885186222346,0.93260647418041
"810","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",91,304,481,4493,7142.00000000001,0.0676608056977521,0.0673480817698123,0.995378063788706
"811","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS7",92,265,601,4493,7142.00000000001,0.0589806365457378,0.0841500980117613,1.42674109572394
"812","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",93,793,13,4493,7142.00000000001,0.176496772757623,0.00182021842621114,0.0103130408435897
"813","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS4",94,312,543,4493,7142.00000000001,0.069441353216114,0.0760291234948193,1.09486811494302
"814","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",95,307,507,4493,7142.00000000001,0.0683285110171378,0.0709885186222346,1.03892968784919
"815","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS6",96,814,15,4493,7142.00000000001,0.181170709993323,0.00210025203024363,0.011592668761529
"816","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS1",97,808,0,4493,7142.00000000001,0.179835299354552,0,0
"817","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","Y_enterocolitica_TCS5",98,382,275,4493,7142.00000000001,0.0850211440017805,0.0385046205544665,0.45288287997701
"818","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS5",99,309,530,4493,7142.00000000001,0.0687736478967282,0.0742089050686082,1.0790311018552
"819","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,100,742,2,4493,7142.00000000001,0.165145782328066,0.000280033604032484,0.0016956751791347
"820","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",101,374,385,4493,7142.00000000001,0.0832405964834187,0.0539064687762531,0.647598300031297
"821","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",102,298,483,4493,7142.00000000001,0.0663253950589806,0.0676281153738448,1.01964135025062
"822","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS7",103,263,510,4493,7142.00000000001,0.0585354996661473,0.0714085690282833,1.21991901385581
"823","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","torC17",104,751,0,4493,7142.00000000001,0.167148898286223,0,0
"824","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_producta_TCS12",105,235,510,4493,7142.00000000001,0.0523035833518807,0.0714085690282833,1.36527106657054
"825","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",106,641,69,4493,7142.00000000001,0.142666369908747,0.00966115933912069,0.0677185474425417
"826","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_oxytoca_TCS1",107,332,460,4493,7142.00000000001,0.0738927220120187,0.0644077289274712,0.871638331539543
"827","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS3",108,231,449,4493,7142.00000000001,0.0514133095926998,0.0628675441052926,1.22278734054147
"828","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS6",109,515,328,4493,7142.00000000001,0.114622746494547,0.0459255110613273,0.400666643103968
"829","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","yeaR23",110,542,402,4493,7142.00000000001,0.120632094369018,0.0562867544105292,0.466598501045217
"830","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS2",111,225,525,4493,7142.00000000001,0.0500778989539283,0.073508821058527,1.46788948007094
"831","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","S_enterica_TCS5",112,463,294,4493,7142.00000000001,0.103049187625195,0.0411649397927751,0.399468843388636
"832","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS7",113,320,423,4493,7142.00000000001,0.0712219007344758,0.0592271072528703,0.831585602772332
"833","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS7",114,383,664,4493,7142.00000000001,0.0852437124415758,0.0929711565387846,1.0906511914589
"834","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,115,275,423,4493,7142.00000000001,0.0612063209436902,0.0592271072528703,0.96766324686235
"835","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,116,237,330,4493,7142.00000000001,0.0527487202314712,0.0462055446653598,0.875955747601104
"836","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","Y_enterocolitica_TCS5",117,463,117,4493,7142.00000000001,0.103049187625195,0.0163819658359003,0.158972294817927
"837","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_producta_TCS12",118,307,439,4493,7142.00000000001,0.0683285110171378,0.0614673760851302,0.899586061076514
"838","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS6",119,674,0,4493,7142.00000000001,0.15001112842199,0,0
"839","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS7",120,325,637,4493,7142.00000000001,0.072334742933452,0.089190702884346,1.23302716325959
"840","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS4",121,219,428,4493,7142.00000000001,0.0487424883151569,0.0599271912629515,1.22946516139014
"841","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","yeaR23",122,442,404,4493,7142.00000000001,0.0983752503894948,0.0565667880145617,0.575010358709108
"842","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,123,616,2,4493,7142.00000000001,0.137102158913866,0.000280033604032484,0.00204251782941225
"843","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","ynfE17",124,636,0,4493,7142.00000000001,0.141553527709771,0,0
"844","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS7",125,189,391,4493,7142.00000000001,0.0420654351212998,0.0547465695883506,1.30146210137809
"845","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",126,255,380,4493,7142.00000000001,0.0567549521477854,0.0532063847661719,0.937475634331021
"846","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS2",127,220,358,4493,7142.00000000001,0.0489650567549521,0.0501260151218146,1.02370993610142
"847","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",128,226,408,4493,7142.00000000001,0.0503004673937236,0.0571268552226267,1.1357122146693
"848","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_producta_TCS6",129,580,22,4493,7142.00000000001,0.129089695081237,0.00308036964435732,0.0238622427794783
"849","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","ynfE15",130,617,0,4493,7142.00000000001,0.137324727353661,0,0
"850","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_producta_TCS12",131,201,405,4493,7142.00000000001,0.0447362563988426,0.0567068048165779,1.2675804678651
"851","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",132,254,282,4493,7142.00000000001,0.0565323837079902,0.0394847381685802,0.698444600753665
"852","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",133,214,356,4493,7142.00000000001,0.0476296461161807,0.0498459815177821,1.04653268672614
"853","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumoniae_TCS10",134,405,180,4493,7142.00000000001,0.090140218117071,0.0252030243629235,0.279597996203989
"854","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS4",135,248,317,4493,7142.00000000001,0.0551969730692188,0.0443853262391487,0.804126091905221
"855","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","ynfE17",136,544,0,4493,7142.00000000001,0.121077231248609,0,0
"856","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS2",137,505,0,4493,7142.00000000001,0.112397062096595,0,0
"857","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","torCWT",138,505,0,4493,7142.00000000001,0.112397062096595,0,0
"858","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",139,198,348,4493,7142.00000000001,0.0440685510794569,0.0487258471016522,1.1056829849885
"859","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS7",140,183,308,4493,7142.00000000001,0.0407300244825284,0.0431251750210025,1.05880552660855
"860","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",141,480,5,4493,7142.00000000001,0.106832851101714,0.000700084010081209,0.00655307803603098
"861","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,142,170,319,4493,7142.00000000001,0.0378366347651903,0.0446653598431811,1.18047918691419
"862","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","L_gasseri_TCS1",143,497,0,4493,7142.00000000001,0.110616514578233,0,0
"863","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",144,188,325,4493,7142.00000000001,0.0418428666815046,0.0455054606552786,1.08753209959663
"864","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",145,159,339,4493,7142.00000000001,0.0353883819274427,0.047465695883506,1.34127906669555
"865","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS2",146,207,291,4493,7142.00000000001,0.0460716670376141,0.0407448893867264,0.884380618427834
"866","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS7",147,300,390,4493,7142.00000000001,0.0667705319385711,0.0546065527863343,0.817824138896667
"867","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","ynfE15",148,472,0,4493,7142.00000000001,0.105052303583352,0,0
"868","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS2",149,477,5,4493,7142.00000000001,0.106165145782328,0.000700084010081209,0.00659429236330162
"869","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS7",150,393,92,4493,7142.00000000001,0.0874693968395282,0.0128815457854942,0.147269173573093
"870","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",151,186,264,4493,7142.00000000001,0.0413977298019141,0.0369644357322878,0.892909729812738
"871","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS4",152,150,300,4493,7142.00000000001,0.0333852659692856,0.0420050406048725,1.25819098291795
"872","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","S_enterica_TCS_ttrSRRIG",153,281,400,4493,7142.00000000001,0.0625417315824616,0.0560067208064967,0.895509596382882
"873","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",154,164,283,4493,7142.00000000001,0.0365012241264189,0.0396247549705964,1.0855733175786
"874","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,155,142,326,4493,7142.00000000001,0.0316047184509237,0.0456454774572948,1.44426148039173
"875","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","ynfE17",156,409,0,4493,7142.00000000001,0.091030491876252,0,0
"876","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","L_plantarum_TCS2",157,178,291,4493,7142.00000000001,0.0396171822835522,0.0407448893867264,1.0284651012054
"877","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_oxytoca_TCS1",158,195,239,4493,7142.00000000001,0.0434008457600712,0.0334640156818818,0.771045243377923
"878","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS7",159,220,364,4493,7142.00000000001,0.0489650567549521,0.050966115933912,1.04086708586848
"879","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS7",160,188,258,4493,7142.00000000001,0.0418428666815046,0.0361243349201904,0.863333174449018
"880","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,161,313,102,4493,7142.00000000001,0.0696639216559092,0.0142817138056567,0.205008754405161
"881","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",162,162,285,4493,7142.00000000001,0.0360560872468284,0.0399047885746289,1.10674206830746
"882","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,163,181,264,4493,7142.00000000001,0.0402848876029379,0.0369644357322878,0.917575744448449
"883","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumoniae_TCS10",164,196,198,4493,7142.00000000001,0.0436234141998665,0.0277233267992159,0.635514833208556
"884","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS2",165,148,280,4493,7142.00000000001,0.0329401290896951,0.0392047045645477,1.19018065951698
"885","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,166,169,210,4493,7142.00000000001,0.0376140663253951,0.0294035284234108,0.781716291162039
"886","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","fabRbc4",167,125,134,4493,7142.00000000001,0.0278210549744046,0.0187622514701764,0.674390366844021
"887","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS2",168,178,255,4493,7142.00000000001,0.0396171822835522,0.0357042845141417,0.901232305179992
"888","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","L_gasseri_TCS1",169,407,0,4493,7142.00000000001,0.0905853549966615,0,0
"889","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,170,139,267,4493,7142.00000000001,0.0309370131315379,0.0373844861383366,1.20840644762263
"890","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","Y_enterocolitica_TCS5",171,261,113,4493,7142.00000000001,0.0580903627865569,0.0158218986278353,0.272367013543541
"891","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS5",172,359,7,4493,7142.00000000001,0.0799020698864901,0.000980117614113693,0.0122664859058853
"892","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",173,149,231,4493,7142.00000000001,0.0331626975294903,0.0323438812657519,0.975309117631028
"893","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",174,313,44,4493,7142.00000000001,0.0696639216559092,0.00616073928871464,0.0884351489590891
"894","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS8",175,339,11,4493,7142.00000000001,0.0754507010905854,0.00154018482217866,0.0204131280414417
"895","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS3",176,395,5,4493,7142.00000000001,0.0879145337191186,0.000700084010081209,0.00796323406910094
"896","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",177,320,0,4493,7142.00000000001,0.0712219007344758,0,0
"897","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","Y_enterocolitica_TCS3",178,177,181,4493,7142.00000000001,0.039394613843757,0.0253430411649398,0.643312338723584
"898","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_tarda_TCS5",179,396,0,4493,7142.00000000001,0.0881371021589139,0,0
"899","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",180,158,232,4493,7142.00000000001,0.0351658134876475,0.0324838980677681,0.923735152015709
"900","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,181,151,220,4493,7142.00000000001,0.0336078344090808,0.0308036964435732,0.916562967688572
"901","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",182,141,241,4493,7142.00000000001,0.0313821500111284,0.0337440492859143,1.07526250667811
"902","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","L_plantarum_TCS2",183,123,220,4493,7142.00000000001,0.0273759180948142,0.0308036964435732,1.125211448138
"903","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,184,155,205,4493,7142.00000000001,0.0344981081682617,0.0287034444133296,0.83202952096187
"904","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","torC10",185,322,0,4493,7142.00000000001,0.0716670376140663,0,0
"905","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS2",186,145,207,4493,7142.00000000001,0.0322724237703094,0.0289834780173621,0.898088046427639
"906","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","Y_enterocolitica_TCS5",187,305,0,4493,7142.00000000001,0.0678833741375473,0,0
"907","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS10",188,325,0,4493,7142.00000000001,0.072334742933452,0,0
"908","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS6",189,361,0,4493,7142.00000000001,0.0803472067660806,0,0
"909","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS5",190,111,207,4493,7142.00000000001,0.0247050968172713,0.0289834780173621,1.17317807866674
"910","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS4",191,145,210,4493,7142.00000000001,0.0322724237703094,0.0294035284234108,0.911103815216446
"911","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",192,106,243,4493,7142.00000000001,0.0235922546182951,0.0340240828899468,1.44217173985406
"912","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS5",193,304,0,4493,7142.00000000001,0.0676608056977521,0,0
"913","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS2",194,300,0,4493,7142.00000000001,0.0667705319385711,0,0
"914","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",195,99,232,4493,7142.00000000001,0.0220342755397285,0.0324838980677681,1.47424397998467
"915","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","fabRbc1",196,77,135,4493,7142.00000000001,0.0171377698642333,0.0189022682721926,1.10295962788262
"916","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS6",197,275,0,4493,7142.00000000001,0.0612063209436902,0,0
"917","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS4",198,114,190,4493,7142.00000000001,0.025372802136657,0.0266031923830859,1.04849248576496
"918","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS7",199,192,192,4493,7142.00000000001,0.0427331404406855,0.0268832259871184,0.629095491458974
"919","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_frag_TCS3",200,107,209,4493,7142.00000000001,0.0238148230580904,0.0292635116213945,1.22879399733575
"920","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",201,120,166,4493,7142.00000000001,0.0267082127754284,0.0232427891346961,0.870248763184915
"921","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","L_plantarum_TCS2",202,101,205,4493,7142.00000000001,0.0224794124193189,0.0287034444133296,1.27687698761475
"922","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","E_faecalis_TCS2",203,111,190,4493,7142.00000000001,0.0247050968172713,0.0266031923830859,1.07683012051536
"923","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS6",204,273,0,4493,7142.00000000001,0.0607611840640997,0,0
"924","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS9",205,127,160,4493,7142.00000000001,0.0282661918539951,0.0224026883225987,0.792561249082173
"925","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",206,266,0,4493,7142.00000000001,0.0592032049855331,0,0
"926","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","K_pneumonia_TCS3",207,207,78,4493,7142.00000000001,0.0460716670376141,0.0109213105572669,0.237050475042512
"927","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS5",208,107,189,4493,7142.00000000001,0.0238148230580904,0.0264631755810697,1.11120605500697
"928","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS6",209,253,0,4493,7142.00000000001,0.056309815268195,0,0
"929","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS5",210,94,160,4493,7142.00000000001,0.0209214333407523,0.0224026883225987,1.07080083652591
"930","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS4",211,104,159,4493,7142.00000000001,0.0231471177387047,0.0222626715205824,0.961790222519009
"931","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","V_cholera_TCS4",212,116,155,4493,7142.00000000001,0.0258179390162475,0.0217026043125175,0.840601734277078
"932","Anaerobic_SOC_Nit_Tet","LB012","None","None","None",NA,213,93,131,4493,7142.00000000001,0.020698864900957,0.0183422010641277,0.886145262162641
"933","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","L_plantarum_TCS2",214,75,170,4493,7142.00000000001,0.0166926329846428,0.0238028563427611,1.42594978064034
"934","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","C_rodentium_TCS10",215,246,0,4493,7142.00000000001,0.0547518361896283,0,0
"935","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","B_producta_TCS6",216,233,18,4493,7142.00000000001,0.0518584464722902,0.00252030243629235,0.0485996517006933
"936","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","Y_enterocolitica_TCS1",217,217,4,4493,7142.00000000001,0.0482973514355664,0.000560067208064967,0.0115962302573083
"937","Anaerobic_SOC_Nit_Tet","LB012","None","None","None","Y_enterocolitica_TCS3",218,99,159,4493,7142.00000000001,0.0220342755397285,0.0222626715205824,1.0103654862826
